ID,Data,Time
tank_pump1_mm,246,247.481
tank_pump2_mm,231,247.481
tank_tower_mm,327,247.481
Simulated_hour,5,247.488
Demand,0.14925,247.489
Flow_valve1,0.1308,247.496
Flow_valve2,0.0018,247.496
tank_consumer_mm,355,248.52
tank_pump1_mm,246,248.521
tank_pump2_mm,231,248.521
tank_tower_mm,328,248.521
Simulated_hour,5,248.528
Demand,0.14925,248.529
Flow_valve1,0.1314,248.536
Flow_valve2,0.0012,248.537
tank_consumer_mm,355,249.56
tank_pump1_mm,247,249.561
tank_pump2_mm,231,249.561
tank_tower_mm,327,249.561
Simulated_hour,5,249.57
Demand,0.14925,249.571
Flow_valve1,0.1338,249.58
Flow_valve2,0.0018,249.58
tank_consumer_mm,354,250.623
tank_pump1_mm,246,250.624
tank_pump2_mm,232,250.625
tank_tower_mm,328,250.625
Simulated_hour,5,250.634
Demand,0.14925,250.634
Flow_valve1,0.135,250.64
Flow_valve2,0.0012,250.641
tank_consumer_mm,354,251.668
tank_pump1_mm,246,251.669
tank_pump2_mm,232,251.669
tank_tower_mm,328,251.669
Simulated_hour,5,251.677
Demand,0.14925,251.677
Flow_valve1,0.1368,251.685
Flow_valve2,0.0018,251.685
tank_consumer_mm,353,252.72
tank_pump1_mm,247,252.721
tank_pump2_mm,233,252.721
tank_tower_mm,329,252.721
Simulated_hour,5,252.729
Demand,0.14925,252.73
Flow_valve1,0.1362,252.736
Flow_valve2,0.0018,252.737
tank_consumer_mm,352,253.761
tank_pump1_mm,247,253.762
tank_pump2_mm,232,253.763
tank_tower_mm,329,253.764
Simulated_hour,5,253.773
Demand,0.14925,253.774
Flow_valve1,0.1374,253.78
Flow_valve2,0.0018,253.781
tank_consumer_mm,352,254.818
tank_pump1_mm,247,254.819
tank_pump2_mm,232,254.82
tank_tower_mm,329,254.821
Simulated_hour,5,254.829
Demand,0.14925,254.83
Flow_valve1,0.1374,254.836
Flow_valve2,0.0018,254.837
tank_consumer_mm,351,255.872
tank_pump1_mm,247,255.873
tank_pump2_mm,234,255.873
tank_tower_mm,330,255.873
Simulated_hour,5,255.88
Demand,0.14925,255.881
Flow_valve1,0.138,255.888
Flow_valve2,0.0012,255.889
tank_consumer_mm,351,256.924
tank_pump1_mm,247,256.925
tank_pump2_mm,234,256.927
tank_tower_mm,330,256.928
Simulated_hour,5,256.937
Demand,0.14925,256.938
Flow_valve1,0.1368,256.944
Flow_valve2,0.0012,256.946
tank_consumer_mm,350,257.982
tank_pump1_mm,247,257.983
tank_pump2_mm,235,257.984
tank_tower_mm,330,257.985
Simulated_hour,5,257.993
Demand,0.14925,257.994
Flow_valve1,0.1404,258.001
Flow_valve2,0.0012,258.001
tank_consumer_mm,350,259.036
tank_pump1_mm,247,259.037
tank_pump2_mm,235,259.038
tank_tower_mm,331,259.039
Simulated_hour,5,259.05
Demand,0.14925,259.051
Flow_valve1,0.1416,259.061
Flow_valve2,0.0018,259.062
tank_consumer_mm,349,260.105
tank_pump1_mm,247,260.105
tank_pump2_mm,235,260.106
tank_tower_mm,331,260.106
Simulated_hour,5,260.112
Demand,0.14925,260.113
Flow_valve1,0.141,260.12
Flow_valve2,0.0012,260.121
tank_consumer_mm,349,261.161
tank_pump1_mm,247,261.161
tank_pump2_mm,235,261.162
tank_tower_mm,332,261.163
Simulated_hour,5,261.173
Demand,0.14925,261.174
Flow_valve1,0.1398,261.181
Flow_valve2,0.0018,261.182
tank_consumer_mm,348,262.209
tank_pump1_mm,247,262.209
tank_pump2_mm,236,262.21
tank_tower_mm,331,262.211
Simulated_hour,5,262.221
Demand,0.14925,262.222
Flow_valve1,0.1398,262.229
Flow_valve2,0.0018,262.229
tank_consumer_mm,347,263.265
tank_pump1_mm,247,263.266
tank_pump2_mm,237,263.267
tank_tower_mm,332,263.268
Simulated_hour,5,263.278
Demand,0.14925,263.278
Flow_valve1,0.1446,263.288
Flow_valve2,0.0012,263.289
tank_consumer_mm,347,264.316
tank_pump1_mm,247,264.317
tank_pump2_mm,237,264.318
tank_tower_mm,332,264.319
Simulated_hour,5,264.329
Demand,0.14925,264.33
Flow_valve1,0.1482,264.337
Flow_valve2,0.0018,264.338
tank_consumer_mm,346,265.372
tank_pump1_mm,247,265.374
tank_pump2_mm,237,265.374
tank_tower_mm,332,265.375
Simulated_hour,5,265.385
Demand,0.14925,265.386
Flow_valve1,0.1452,265.392
Flow_valve2,0.0012,265.394
tank_consumer_mm,346,266.421
tank_pump1_mm,247,266.422
tank_pump2_mm,238,266.423
tank_tower_mm,332,266.424
Simulated_hour,5,266.433
Demand,0.14925,266.433
Flow_valve1,0.1476,266.441
Flow_valve2,0.0018,266.442
tank_consumer_mm,345,267.465
tank_pump1_mm,247,267.466
tank_pump2_mm,238,267.466
tank_tower_mm,333,267.467
Simulated_hour,5,267.478
Demand,0.14925,267.479
Flow_valve1,0.147,267.489
Flow_valve2,0.0018,267.49
tank_consumer_mm,344,268.529
tank_pump1_mm,247,268.53
tank_pump2_mm,238,268.531
tank_tower_mm,333,268.532
Simulated_hour,5,268.541
Demand,0.14925,268.542
Flow_valve1,0.1476,268.549
Flow_valve2,0.0012,268.55
tank_consumer_mm,344,269.581
tank_pump1_mm,247,269.582
tank_pump2_mm,239,269.583
tank_tower_mm,333,269.584
Simulated_hour,5,269.593
Demand,0.14925,269.594
Flow_valve1,0.1476,269.602
Flow_valve2,0.0012,269.602
tank_consumer_mm,343,270.624
tank_pump1_mm,246,270.625
tank_pump2_mm,239,270.626
tank_tower_mm,334,270.626
Simulated_hour,5,270.633
Demand,0.14925,270.634
Flow_valve1,0.1482,270.642
Flow_valve2,0.0012,270.642
tank_consumer_mm,343,271.677
tank_pump1_mm,246,271.678
tank_pump2_mm,240,271.679
tank_tower_mm,334,271.68
Simulated_hour,5,271.69
Demand,0.14925,271.69
Flow_valve1,0.1476,271.697
Flow_valve2,0.0012,271.698
tank_consumer_mm,342,272.725
tank_pump1_mm,246,272.726
tank_pump2_mm,240,272.727
tank_tower_mm,334,272.728
Simulated_hour,5,272.737
Demand,0.14925,272.738
Flow_valve1,0.1464,272.745
Flow_valve2,0.0018,272.745
tank_consumer_mm,342,273.768
tank_pump1_mm,246,273.769
tank_pump2_mm,240,273.77
tank_tower_mm,335,273.771
Simulated_hour,5,273.781
Demand,0.14925,273.781
Flow_valve1,0.1446,273.789
Flow_valve2,0.0012,273.789
tank_consumer_mm,341,274.816
tank_pump1_mm,245,274.817
tank_pump2_mm,241,274.819
tank_tower_mm,335,274.819
Simulated_hour,5,274.829
Demand,0.14925,274.83
Flow_valve1,0.1488,274.837
Flow_valve2,0.0012,274.838
tank_consumer_mm,341,275.865
tank_pump1_mm,245,275.865
tank_pump2_mm,242,275.866
tank_tower_mm,335,275.867
Simulated_hour,5,275.874
Demand,0.14925,275.874
Flow_valve1,0.1452,275.881
Flow_valve2,0.0012,275.882
tank_consumer_mm,341,276.916
tank_pump1_mm,245,276.918
tank_pump2_mm,242,276.919
tank_tower_mm,336,276.92
Simulated_hour,5,276.928
Demand,0.14925,276.929
Flow_valve1,0.1464,276.937
Flow_valve2,0.0012,276.938
tank_consumer_mm,340,277.957
tank_pump1_mm,245,277.958
tank_pump2_mm,242,277.959
tank_tower_mm,336,277.96
Simulated_hour,5,277.969
Demand,0.14925,277.97
Flow_valve1,0.1482,277.977
Flow_valve2,0.0012,277.978
tank_consumer_mm,339,279.005
tank_pump1_mm,245,279.006
tank_pump2_mm,242,279.007
tank_tower_mm,336,279.007
Simulated_hour,5,279.017
Demand,0.14925,279.017
Flow_valve1,0.147,279.026
Flow_valve2,0.0018,279.026
tank_consumer_mm,339,280.049
tank_pump1_mm,245,280.05
tank_pump2_mm,243,280.051
tank_tower_mm,336,280.051
Simulated_hour,5,280.061
Demand,0.14925,280.062
Flow_valve1,0.1464,280.07
Flow_valve2,0.0012,280.071
tank_consumer_mm,339,281.105
tank_pump1_mm,244,281.105
tank_pump2_mm,244,281.107
tank_tower_mm,337,281.107
Simulated_hour,5,281.118
Demand,0.14925,281.119
Flow_valve1,0.1464,281.129
Flow_valve2,0.0012,281.13
tank_consumer_mm,338,282.157
tank_pump1_mm,244,282.157
tank_pump2_mm,244,282.159
tank_tower_mm,337,282.159
Simulated_hour,5,282.169
Demand,0.14925,282.169
Flow_valve1,0.1452,282.178
Flow_valve2,0.0012,282.178
tank_consumer_mm,337,283.205
tank_pump1_mm,244,283.205
tank_pump2_mm,245,283.206
tank_tower_mm,337,283.207
Simulated_hour,5,283.213
Demand,0.14925,283.214
Flow_valve1,0.1464,283.221
Flow_valve2,0.0012,283.222
tank_consumer_mm,337,284.257
tank_pump1_mm,244,284.258
tank_pump2_mm,246,284.259
tank_tower_mm,337,284.261
Simulated_hour,5,284.269
Demand,0.14925,284.27
Flow_valve1,0.1446,284.277
Flow_valve2,0.0018,284.278
tank_consumer_mm,336,285.312
tank_pump1_mm,244,285.313
tank_pump2_mm,246,285.315
tank_tower_mm,338,285.315
Simulated_hour,5,285.325
Demand,0.14925,285.326
Flow_valve1,0.15,285.333
Flow_valve2,0.0012,285.334
tank_consumer_mm,336,286.357
tank_pump1_mm,243,286.358
tank_pump2_mm,246,286.359
tank_tower_mm,338,286.36
Simulated_hour,5,286.379
Demand,0.14925,286.38
Flow_valve1,0.1494,286.39
Flow_valve2,0.0012,286.39
tank_consumer_mm,335,287.425
tank_pump1_mm,243,287.426
tank_pump2_mm,246,287.427
tank_tower_mm,339,287.428
Simulated_hour,5,287.437
Demand,0.14925,287.438
Flow_valve1,0.1482,287.445
Flow_valve2,0.0012,287.446
tank_consumer_mm,335,288.473
tank_pump1_mm,243,288.474
tank_pump2_mm,247,288.474
tank_tower_mm,339,288.475
Simulated_hour,5,288.481
Demand,0.14925,288.481
Flow_valve1,0.1494,288.49
Flow_valve2,0.0012,288.49
tank_consumer_mm,334,289.525
tank_pump1_mm,243,289.526
tank_pump2_mm,247,289.527
tank_tower_mm,339,289.528
Simulated_hour,5,289.538
Demand,0.14925,289.538
Flow_valve1,0.147,289.549
Flow_valve2,0.0018,289.55
tank_consumer_mm,333,290.577
tank_pump1_mm,243,290.577
tank_pump2_mm,248,290.579
tank_tower_mm,339,290.579
Simulated_hour,5,290.589
Demand,0.14925,290.59
Flow_valve1,0.15,290.598
Flow_valve2,0.0018,290.599
tank_consumer_mm,333,291.629
tank_pump1_mm,243,291.63
tank_pump2_mm,248,291.631
tank_tower_mm,340,291.632
Simulated_hour,5,291.642
Demand,0.14925,291.643
Flow_valve1,0.1494,291.653
Flow_valve2,0.0018,291.654
tank_consumer_mm,332,292.685
tank_pump1_mm,242,292.686
tank_pump2_mm,250,292.686
tank_tower_mm,340,292.688
Simulated_hour,5,292.693
Demand,0.14925,292.694
Flow_valve1,0.15,292.702
Flow_valve2,0.0012,292.703
tank_consumer_mm,332,293.72
tank_pump1_mm,242,293.721
tank_pump2_mm,249,293.722
tank_tower_mm,340,293.723
Simulated_hour,5,293.732
Demand,0.14925,293.733
Flow_valve1,0.1512,293.741
Flow_valve2,0.0012,293.742
tank_consumer_mm,331,294.772
tank_pump1_mm,242,294.774
tank_pump2_mm,249,294.774
tank_tower_mm,341,294.776
Simulated_hour,5,294.784
Demand,0.14925,294.785
Flow_valve1,0.1524,294.793
Flow_valve2,0.0018,294.794
tank_consumer_mm,331,295.821
tank_pump1_mm,242,295.822
tank_pump2_mm,250,295.823
tank_tower_mm,341,295.824
Simulated_hour,5,295.833
Demand,0.14925,295.834
Flow_valve1,0.1482,295.842
Flow_valve2,0.0018,295.843
tank_consumer_mm,330,296.872
tank_pump1_mm,242,296.873
tank_pump2_mm,251,296.874
tank_tower_mm,341,296.875
Simulated_hour,5,296.885
Demand,0.14925,296.886
Flow_valve1,0.1524,296.896
Flow_valve2,0.0018,296.897
tank_consumer_mm,329,297.937
tank_pump1_mm,242,297.938
tank_pump2_mm,251,297.938
tank_tower_mm,341,297.939
Simulated_hour,5,297.949
Demand,0.14925,297.95
Flow_valve1,0.1512,297.957
Flow_valve2,0.0012,297.958
tank_consumer_mm,329,298.981
tank_pump1_mm,241,298.983
tank_pump2_mm,251,298.983
tank_tower_mm,342,298.985
Simulated_hour,5,298.992
Demand,0.14925,298.993
Flow_valve1,0.1524,299.001
Flow_valve2,0.0012,299.002
tank_consumer_mm,328,300.024
tank_pump1_mm,241,300.026
tank_pump2_mm,252,300.026
tank_tower_mm,342,300.027
Simulated_hour,6,300.032
Demand,0.22081,300.033
Flow_valve1,0.1518,300.041
Flow_valve2,0.0012,300.042
tank_consumer_mm,328,301.068
tank_pump1_mm,240,301.069
tank_pump2_mm,252,301.07
tank_tower_mm,343,301.071
Simulated_hour,6,301.076
Demand,0.22081,301.077
Flow_valve1,0.15,301.086
Flow_valve2,0.0018,301.087
tank_consumer_mm,327,302.152
tank_pump1_mm,241,302.153
tank_pump2_mm,252,302.153
tank_tower_mm,343,302.154
Simulated_hour,6,302.16
Demand,0.22081,302.162
Flow_valve1,0.1488,302.17
Flow_valve2,0.0012,302.171
tank_consumer_mm,327,303.2
tank_pump1_mm,241,303.201
tank_pump2_mm,253,303.202
tank_tower_mm,343,303.203
Simulated_hour,6,303.221
Demand,0.22081,303.222
Flow_valve1,0.1518,303.23
Flow_valve2,0.0012,303.231
tank_consumer_mm,327,304.272
tank_pump1_mm,240,304.272
tank_pump2_mm,254,304.272
tank_tower_mm,344,304.273
Simulated_hour,6,304.295
Demand,0.22081,304.295
Flow_valve1,0.1482,304.301
Flow_valve2,0.0012,304.302
tank_consumer_mm,326,305.336
tank_pump1_mm,240,305.336
tank_pump2_mm,254,305.337
tank_tower_mm,344,305.337
Simulated_hour,6,305.344
Demand,0.22081,305.344
Flow_valve1,0.144,305.354
Flow_valve2,0.0012,305.354
tank_consumer_mm,325,306.41
tank_pump1_mm,239,306.41
tank_pump2_mm,254,306.411
tank_tower_mm,344,306.411
Simulated_hour,6,306.416
Demand,0.22081,306.417
Flow_valve1,0.1422,306.426
Flow_valve2,0.0012,306.426
tank_consumer_mm,324,307.457
tank_pump1_mm,239,307.458
tank_pump2_mm,254,307.459
tank_tower_mm,344,307.46
Simulated_hour,6,307.481
Demand,0.22081,307.482
Flow_valve1,0.1416,307.49
Flow_valve2,0.0012,307.49
tank_consumer_mm,324,308.521
tank_pump1_mm,239,308.522
tank_pump2_mm,254,308.522
tank_tower_mm,345,308.523
Simulated_hour,6,308.532
Demand,0.22081,308.533
Flow_valve1,0.138,308.549
Flow_valve2,0.0012,308.55
tank_consumer_mm,324,309.584
tank_pump1_mm,239,309.585
tank_pump2_mm,254,309.585
tank_tower_mm,345,309.585
Simulated_hour,6,309.593
Demand,0.22081,309.594
Flow_valve1,0.1326,309.602
Flow_valve2,0.0012,309.602
tank_consumer_mm,323,310.625
tank_pump1_mm,239,310.626
tank_pump2_mm,254,310.626
tank_tower_mm,345,310.626
Simulated_hour,6,310.633
Demand,0.22081,310.633
Flow_valve1,0.1344,310.663
Flow_valve2,0.0012,310.663
tank_consumer_mm,322,311.687
tank_pump1_mm,239,311.687
tank_pump2_mm,254,311.688
tank_tower_mm,345,311.689
Simulated_hour,6,311.696
Demand,0.22081,311.697
Flow_valve1,0.129,311.706
Flow_valve2,0.0012,311.706
tank_consumer_mm,322,312.741
tank_pump1_mm,239,312.742
tank_pump2_mm,255,312.743
tank_tower_mm,346,312.744
Simulated_hour,6,312.749
Demand,0.22081,312.75
Flow_valve1,0.1278,312.759
Flow_valve2,0.0012,312.76
tank_consumer_mm,322,313.78
tank_pump1_mm,239,313.781
tank_pump2_mm,254,313.781
tank_tower_mm,346,313.781
Simulated_hour,6,313.789
Demand,0.22081,313.79
Flow_valve1,0.126,313.799
Flow_valve2,0.0012,313.799
tank_consumer_mm,321,314.822
tank_pump1_mm,239,314.823
tank_pump2_mm,254,314.824
tank_tower_mm,346,314.825
Simulated_hour,6,314.832
Demand,0.22081,314.833
Flow_valve1,0.1266,314.843
Flow_valve2,0.0018,314.843
tank_consumer_mm,320,315.873
tank_pump1_mm,239,315.874
tank_pump2_mm,254,315.874
tank_tower_mm,347,315.875
Simulated_hour,6,315.881
Demand,0.22081,315.882
Flow_valve1,0.1236,315.891
Flow_valve2,0.0012,315.891
tank_consumer_mm,320,316.924
tank_pump1_mm,240,316.926
tank_pump2_mm,254,316.926
tank_tower_mm,347,316.927
Simulated_hour,6,316.932
Demand,0.22081,316.933
Flow_valve1,0.1218,316.943
Flow_valve2,0.0018,316.944
tank_consumer_mm,319,317.989
tank_pump1_mm,240,317.989
tank_pump2_mm,254,317.99
tank_tower_mm,348,317.99
Simulated_hour,6,317.997
Demand,0.22081,317.998
Flow_valve1,0.1206,318.006
Flow_valve2,0.0018,318.007
tank_consumer_mm,319,319.045
tank_pump1_mm,241,319.047
tank_pump2_mm,254,319.048
tank_tower_mm,348,319.048
Simulated_hour,6,319.057
Demand,0.22081,319.058
Flow_valve1,0.1236,319.067
Flow_valve2,0.0012,319.068
tank_consumer_mm,318,320.097
tank_pump1_mm,240,320.098
tank_pump2_mm,254,320.099
tank_tower_mm,348,320.099
Simulated_hour,6,320.105
Demand,0.22081,320.105
Flow_valve1,0.123,320.114
Flow_valve2,0.0012,320.114
tank_consumer_mm,318,321.144
tank_pump1_mm,241,321.145
tank_pump2_mm,254,321.146
tank_tower_mm,348,321.147
Simulated_hour,6,321.153
Demand,0.22081,321.154
Flow_valve1,0.1194,321.163
Flow_valve2,0.0012,321.164
tank_consumer_mm,317,322.192
tank_pump1_mm,241,322.194
tank_pump2_mm,254,322.195
tank_tower_mm,349,322.196
Simulated_hour,6,322.201
Demand,0.22081,322.202
Flow_valve1,0.1182,322.211
Flow_valve2,0.0018,322.212
tank_consumer_mm,317,323.241
tank_pump1_mm,242,323.242
tank_pump2_mm,253,323.242
tank_tower_mm,349,323.243
Simulated_hour,6,323.253
Demand,0.22081,323.254
Flow_valve1,0.1158,323.263
Flow_valve2,0.0558,323.263
tank_consumer_mm,316,324.292
tank_pump1_mm,241,324.293
tank_pump2_mm,253,324.294
tank_tower_mm,349,324.295
Simulated_hour,6,324.3
Demand,0.22081,324.301
Flow_valve1,0.117,324.311
Flow_valve2,0.0456,324.311
tank_consumer_mm,316,325.34
tank_pump1_mm,242,325.341
tank_pump2_mm,254,325.343
tank_tower_mm,349,325.344
Simulated_hour,6,325.349
Demand,0.22081,325.35
Flow_valve1,0.1188,325.359
Flow_valve2,0.0876,325.36
tank_consumer_mm,316,326.389
tank_pump1_mm,243,326.39
tank_pump2_mm,253,326.391
tank_tower_mm,350,326.392
Simulated_hour,6,326.397
Demand,0.22081,326.398
Flow_valve1,0.114,326.407
Flow_valve2,0.1026,326.408
tank_consumer_mm,315,327.44
tank_pump1_mm,243,327.441
tank_pump2_mm,253,327.442
tank_tower_mm,350,327.443
Simulated_hour,6,327.454
Demand,0.22081,327.454
Flow_valve1,0.114,327.463
Flow_valve2,0.1002,327.464
tank_consumer_mm,315,328.488
tank_pump1_mm,243,328.489
tank_pump2_mm,252,328.49
tank_tower_mm,350,328.491
Simulated_hour,6,328.5
Demand,0.22081,328.501
Flow_valve1,0.1128,328.511
Flow_valve2,0.0912,328.511
tank_consumer_mm,314,329.537
tank_pump1_mm,243,329.537
tank_pump2_mm,252,329.538
tank_tower_mm,350,329.539
Simulated_hour,6,329.545
Demand,0.22081,329.546
Flow_valve1,0.1128,329.555
Flow_valve2,0.114,329.555
tank_consumer_mm,313,330.58
tank_pump1_mm,244,330.581
tank_pump2_mm,253,330.581
tank_tower_mm,350,330.582
Simulated_hour,6,330.589
Demand,0.22081,330.59
Flow_valve1,0.1128,330.599
Flow_valve2,0.1164,330.599
tank_consumer_mm,313,331.633
tank_pump1_mm,244,331.633
tank_pump2_mm,252,331.634
tank_tower_mm,351,331.635
Simulated_hour,6,331.641
Demand,0.22081,331.642
Flow_valve1,0.1122,331.652
Flow_valve2,0.1188,331.652
tank_consumer_mm,313,332.677
tank_pump1_mm,244,332.679
tank_pump2_mm,252,332.68
tank_tower_mm,351,332.68
Simulated_hour,6,332.693
Demand,0.22081,332.694
Flow_valve1,0.1146,332.704
Flow_valve2,0.1146,332.704
tank_consumer_mm,312,333.732
tank_pump1_mm,245,333.733
tank_pump2_mm,251,333.733
tank_tower_mm,352,333.733
Simulated_hour,6,333.74
Demand,0.22081,333.741
Flow_valve1,0.1146,333.747
Flow_valve2,0.1206,333.747
tank_consumer_mm,312,334.781
tank_pump1_mm,245,334.782
tank_pump2_mm,252,334.783
tank_tower_mm,352,334.784
Simulated_hour,6,334.793
Demand,0.22081,334.794
Flow_valve1,0.1158,334.803
Flow_valve2,0.1182,334.804
tank_consumer_mm,311,335.833
tank_pump1_mm,245,335.834
tank_pump2_mm,251,335.835
tank_tower_mm,352,335.836
Simulated_hour,6,335.845
Demand,0.22081,335.845
Flow_valve1,0.114,335.855
Flow_valve2,0.0948,335.855
tank_consumer_mm,311,336.88
tank_pump1_mm,246,336.881
tank_pump2_mm,251,336.882
tank_tower_mm,352,336.884
Simulated_hour,6,336.893
Demand,0.22081,336.894
Flow_valve1,0.114,336.903
Flow_valve2,0.0984,336.904
tank_consumer_mm,310,337.936
tank_pump1_mm,246,337.937
tank_pump2_mm,251,337.938
tank_tower_mm,353,337.939
Simulated_hour,6,337.949
Demand,0.22081,337.95
Flow_valve1,0.1122,337.959
Flow_valve2,0.1176,337.96
tank_consumer_mm,309,338.992
tank_pump1_mm,247,338.993
tank_pump2_mm,250,338.994
tank_tower_mm,353,338.995
Simulated_hour,6,339.001
Demand,0.22081,339.001
Flow_valve1,0.1122,339.011
Flow_valve2,0.1182,339.012
tank_consumer_mm,309,340.044
tank_pump1_mm,247,340.045
tank_pump2_mm,250,340.045
tank_tower_mm,353,340.046
Simulated_hour,6,340.052
Demand,0.22081,340.053
Flow_valve1,0.1128,340.062
Flow_valve2,0.114,340.063
tank_consumer_mm,309,341.096
tank_pump1_mm,247,341.097
tank_pump2_mm,250,341.098
tank_tower_mm,353,341.099
Simulated_hour,6,341.109
Demand,0.22081,341.11
Flow_valve1,0.114,341.12
Flow_valve2,0.1056,341.12
tank_consumer_mm,308,342.153
tank_pump1_mm,247,342.154
tank_pump2_mm,249,342.154
tank_tower_mm,354,342.155
Simulated_hour,6,342.164
Demand,0.22081,342.165
Flow_valve1,0.1164,342.175
Flow_valve2,0.0918,342.176
tank_consumer_mm,308,343.208
tank_pump1_mm,248,343.21
tank_pump2_mm,249,343.21
tank_tower_mm,354,343.211
Simulated_hour,6,343.221
Demand,0.22081,343.222
Flow_valve1,0.1122,343.231
Flow_valve2,0.1188,343.232
tank_consumer_mm,307,344.256
tank_pump1_mm,249,344.257
tank_pump2_mm,249,344.259
tank_tower_mm,354,344.26
Simulated_hour,6,344.269
Demand,0.22081,344.27
Flow_valve1,0.1098,344.279
Flow_valve2,0.1194,344.28
tank_consumer_mm,307,345.3
tank_pump1_mm,249,345.301
tank_pump2_mm,249,345.302
tank_tower_mm,354,345.303
Simulated_hour,6,345.313
Demand,0.22081,345.313
Flow_valve1,0.1092,345.324
Flow_valve2,0.12,345.325
tank_consumer_mm,307,346.352
tank_pump1_mm,249,346.353
tank_pump2_mm,249,346.354
tank_tower_mm,355,346.355
Simulated_hour,6,346.365
Demand,0.22081,346.366
Flow_valve1,0.1098,346.376
Flow_valve2,0.108,346.377
tank_consumer_mm,306,347.409
tank_pump1_mm,250,347.41
tank_pump2_mm,249,347.41
tank_tower_mm,355,347.411
Simulated_hour,6,347.421
Demand,0.22081,347.422
Flow_valve1,0.1086,347.432
Flow_valve2,0.1146,347.433
tank_consumer_mm,305,348.452
tank_pump1_mm,250,348.453
tank_pump2_mm,249,348.454
tank_tower_mm,355,348.454
Simulated_hour,6,348.465
Demand,0.22081,348.466
Flow_valve1,0.111,348.475
Flow_valve2,0.1188,348.475
tank_consumer_mm,305,349.509
tank_pump1_mm,250,349.51
tank_pump2_mm,248,349.511
tank_tower_mm,355,349.512
Simulated_hour,6,349.521
Demand,0.22081,349.522
Flow_valve1,0.1086,349.532
Flow_valve2,0.1212,349.532
tank_consumer_mm,304,350.564
tank_pump1_mm,251,350.565
tank_pump2_mm,247,350.566
tank_tower_mm,355,350.567
Simulated_hour,6,350.577
Demand,0.22081,350.577
Flow_valve1,0.108,350.588
Flow_valve2,0.1116,350.589
tank_consumer_mm,304,351.62
tank_pump1_mm,252,351.621
tank_pump2_mm,247,351.622
tank_tower_mm,356,351.623
Simulated_hour,6,351.633
Demand,0.22081,351.634
Flow_valve1,0.111,351.643
Flow_valve2,0.0906,351.644
tank_consumer_mm,304,352.664
tank_pump1_mm,251,352.665
tank_pump2_mm,247,352.665
tank_tower_mm,356,352.666
Simulated_hour,6,352.676
Demand,0.22081,352.677
Flow_valve1,0.1062,352.687
Flow_valve2,0.117,352.688
tank_consumer_mm,303,353.721
tank_pump1_mm,252,353.721
tank_pump2_mm,247,353.721
tank_tower_mm,357,353.722
Simulated_hour,6,353.73
Demand,0.22081,353.73
Flow_valve1,0.1074,353.739
Flow_valve2,0.1188,353.74
tank_consumer_mm,303,354.76
tank_pump1_mm,253,354.761
tank_pump2_mm,247,354.762
tank_tower_mm,357,354.762
Simulated_hour,6,354.772
Demand,0.22081,354.773
Flow_valve1,0.1092,354.784
Flow_valve2,0.0972,354.785
tank_consumer_mm,302,355.809
tank_pump1_mm,253,355.809
tank_pump2_mm,246,355.809
tank_tower_mm,357,355.81
Simulated_hour,6,355.817
Demand,0.22081,355.817
Flow_valve1,0.1092,355.824
Flow_valve2,0.1068,355.824
tank_consumer_mm,302,356.853
tank_pump1_mm,253,356.853
tank_pump2_mm,246,356.854
tank_tower_mm,357,356.855
Simulated_hour,6,356.887
Demand,0.22081,356.888
Flow_valve1,0.1092,356.895
Flow_valve2,0.111,356.896
tank_consumer_mm,301,357.94
tank_pump1_mm,254,357.941
tank_pump2_mm,246,357.942
tank_tower_mm,357,357.943
Simulated_hour,6,357.953
Demand,0.22081,357.953
Flow_valve1,0.1104,357.963
Flow_valve2,0.1098,357.964
tank_consumer_mm,300,358.996
tank_pump1_mm,254,358.997
tank_pump2_mm,246,358.998
tank_tower_mm,358,358.998
Simulated_hour,6,359.009
Demand,0.22081,359.01
Flow_valve1,0.1092,359.02
Flow_valve2,0.1086,359.021
tank_consumer_mm,300,360.044
tank_pump1_mm,255,360.045
tank_pump2_mm,246,360.046
tank_tower_mm,358,360.047
Simulated_hour,7,360.057
Demand,0.27339,360.058
Flow_valve1,0.1098,360.064
Flow_valve2,0.1164,360.065
tank_consumer_mm,300,361.088
tank_pump1_mm,255,361.089
tank_pump2_mm,245,361.09
tank_tower_mm,358,361.09
Simulated_hour,7,361.1
Demand,0.27339,361.101
Flow_valve1,0.1086,361.111
Flow_valve2,0.1158,361.112
tank_consumer_mm,299,362.147
tank_pump1_mm,256,362.148
tank_pump2_mm,245,362.148
tank_tower_mm,358,362.149
Simulated_hour,7,362.159
Demand,0.27339,362.16
Flow_valve1,0.108,362.17
Flow_valve2,0.102,362.17
tank_consumer_mm,299,363.2
tank_pump1_mm,256,363.201
tank_pump2_mm,245,363.201
tank_tower_mm,359,363.201
Simulated_hour,7,363.209
Demand,0.27339,363.209
Flow_valve1,0.1086,363.217
Flow_valve2,0.1068,363.217
tank_consumer_mm,299,364.244
tank_pump1_mm,257,364.245
tank_pump2_mm,244,364.245
tank_tower_mm,359,364.245
Simulated_hour,7,364.266
Demand,0.27339,364.267
Flow_valve1,0.1086,364.278
Flow_valve2,0.1224,364.279
tank_consumer_mm,298,365.309
tank_pump1_mm,257,365.31
tank_pump2_mm,244,365.31
tank_tower_mm,359,365.311
Simulated_hour,7,365.322
Demand,0.27339,365.323
Flow_valve1,0.1104,365.331
Flow_valve2,0.1212,365.332
tank_consumer_mm,297,366.369
